ccd,grid_row,grid_col,row_residue,column_residue,maximum_flux_difference,maximum_uncertainty_difference,phase_sum
4,1,45,0,8,0.0,0.0,0.9962277384337503
4,1,45,1,0,2.7755575615628914e-17,3.469446951953614e-18,0.9999999999999992
4,1,45,1,1,4.163336342344337e-17,3.469446951953614e-18,1.0000000000000002
4,1,45,1,2,1.3877787807814457e-17,2.168404344971009e-19,0.9999999999999999
4,1,45,1,3,2.7755575615628914e-17,1.734723475976807e-18,0.9999999999999999
4,1,45,1,4,2.7755575615628914e-17,6.938893903907228e-18,1.0000000000000002
4,1,45,1,5,2.7755575615628914e-17,8.673617379884035e-19,0.9999999999999997
4,1,45,1,6,2.7755575615628914e-17,1.734723475976807e-18,0.9999999999999999
4,1,45,1,7,2.7755575615628914e-17,6.938893903907228e-18,1.0000000000000002
4,1,45,1,8,2.7755575615628914e-17,1.734723475976807e-18,0.9999999999999998
4,1,45,2,0,0.0,0.0,1.0000000000000004
4,1,45,2,1,2.7755575615628914e-17,3.469446951953614e-18,1.0000000000000007
4,1,45,2,2,0.0,0.0,0.9999999999999998
4,1,45,2,3,0.0,0.0,0.9999999999999997
4,1,45,2,4,0.0,0.0,1.0000000000000002
4,1,45,2,5,0.0,0.0,0.9999999999999997
4,1,45,2,6,0.0,0.0,1.0000000000000004
4,1,45,2,7,2.7755575615628914e-17,3.469446951953614e-18,1.0
4,1,45,2,8,0.0,0.0,1.0000000000000002
4,1,45,3,0,0.0,0.0,0.9999999999999994
4,1,45,3,1,2.7755575615628914e-17,1.734723475976807e-18,1.0000000000000002
4,1,45,3,2,0.0,0.0,1.0000000000000002
4,1,45,3,3,0.0,0.0,1.0000000000000002
4,1,45,3,4,0.0,0.0,1.0
4,1,45,3,5,0.0,0.0,0.9999999999999996
4,1,45,3,6,0.0,0.0,0.9999999999999998
4,1,45,3,7,2.7755575615628914e-17,1.734723475976807e-18,1.0000000000000007
4,1,45,3,8,0.0,0.0,1.0000000000000007
4,1,45,4,0,0.0,0.0,0.9999999999999998
4,1,45,4,1,5.551115123125783e-17,4.336808689942018e-18,1.0000000000000007
4,1,45,4,2,0.0,0.0,1.0
4,1,45,4,3,0.0,0.0,0.9999999999999994
4,1,45,4,4,0.0,0.0,1.0
4,1,45,4,5,0.0,0.0,0.9999999999999993
4,1,45,4,6,0.0,0.0,1.0000000000000002
4,1,45,4,7,2.7755575615628914e-17,3.469446951953614e-18,1.0000000000000002
4,1,45,4,8,0.0,0.0,1.0000000000000002
4,1,45,5,0,0.0,0.0,1.0000000000000002
4,1,45,5,1,2.7755575615628914e-17,1.734723475976807e-18,1.0000000000000007
4,1,45,5,2,0.0,0.0,0.9999999999999993
4,1,45,5,3,0.0,0.0,0.9999999999999999
4,1,45,5,4,0.0,0.0,1.0000000000000002
4,1,45,5,5,0.0,0.0,1.0000000000000004
4,1,45,5,6,0.0,0.0,1.0000000000000013
4,1,45,5,7,2.7755575615628914e-17,1.734723475976807e-18,1.0000000000000004
4,1,45,5,8,0.0,0.0,1.0000000000000004
4,1,45,6,0,0.0,0.0,1.0000000000000004
4,1,45,6,1,2.7755575615628914e-17,1.734723475976807e-18,0.9999999999999996
4,1,45,6,2,0.0,0.0,0.9999999999999994
4,1,45,6,3,0.0,0.0,0.9999999999999996
4,1,45,6,4,0.0,0.0,1.0000000000000002
4,1,45,6,5,0.0,0.0,1.0000000000000007
4,1,45,6,6,0.0,0.0,1.0
4,1,45,6,7,1.3877787807814457e-17,8.673617379884035e-19,0.9999999999999994
4,1,45,6,8,0.0,0.0,0.9999999999999997
4,1,45,7,0,2.7755575615628914e-17,1.734723475976807e-18,1.0000000000000007
4,1,45,7,1,2.7755575615628914e-17,1.734723475976807e-18,0.9999999999999996
4,1,45,7,2,2.7755575615628914e-17,1.734723475976807e-18,0.9999999999999994
4,1,45,7,3,2.7755575615628914e-17,1.734723475976807e-18,1.0
4,1,45,7,4,2.7755575615628914e-17,1.734723475976807e-18,1.0000000000000004
4,1,45,7,5,1.3877787807814457e-17,8.673617379884035e-19,0.9999999999999999
4,1,45,7,6,2.7755575615628914e-17,3.469446951953614e-18,0.9999999999999998
4,1,45,7,7,2.7755575615628914e-17,3.469446951953614e-18,0.9999999999999996
4,1,45,7,8,2.7755575615628914e-17,1.734723475976807e-18,1.0
4,1,45,8,0,0.0,0.0,0.9999999999999997
4,1,45,8,1,1.3877787807814457e-17,1.734723475976807e-18,1.0000000000000004
4,1,45,8,2,0.0,0.0,1.0000000000000002
4,1,45,8,3,0.0,0.0,1.0000000000000002
4,1,45,8,4,0.0,0.0,1.0000000000000002
4,1,45,8,5,0.0,0.0,0.9999999999999998
4,1,45,8,6,0.0,0.0,0.9999999999999998
4,1,45,8,7,2.7755575615628914e-17,1.734723475976807e-18,0.9999999999999998
4,1,45,8,8,0.0,0.0,0.9999999999999998
4,1,557,0,0,0.0,0.0,0.9961262572875328
4,1,557,0,1,2.7755575615628914e-17,1.734723475976807e-18,0.9959479495714939
4,1,557,0,2,0.0,0.0,0.9961444073129807
4,1,557,0,3,0.0,0.0,0.9963079448267571
4,1,557,0,4,0.0,0.0,0.9960578841580916
4,1,557,0,5,0.0,0.0,0.9963134856374474
4,1,557,0,6,0.0,0.0,0.9961029684955152
4,1,557,0,7,2.7755575615628914e-17,3.469446951953614e-18,0.9959770806513987
4,1,557,0,8,0.0,0.0,0.996019582368591
4,1,557,1,0,2.7755575615628914e-17,6.938893903907228e-18,0.9999999999999993
4,1,557,1,1,2.7755575615628914e-17,3.469446951953614e-18,1.000000000000001
4,1,557,1,2,2.7755575615628914e-17,6.938893903907228e-18,1.0000000000000004
4,1,557,1,3,2.7755575615628914e-17,8.673617379884035e-19,1.0000000000000002
4,1,557,1,4,2.7755575615628914e-17,1.734723475976807e-18,0.9999999999999998
4,1,557,1,5,2.7755575615628914e-17,1.734723475976807e-18,1.0
4,1,557,1,6,2.7755575615628914e-17,3.469446951953614e-18,0.9999999999999999
4,1,557,1,7,2.7755575615628914e-17,3.469446951953614e-18,1.0000000000000004
4,1,557,1,8,1.3877787807814457e-17,3.469446951953614e-18,0.9999999999999999
4,1,557,2,0,0.0,0.0,0.9999999999999997
4,1,557,2,1,2.7755575615628914e-17,3.469446951953614e-18,1.0000000000000002
4,1,557,2,2,0.0,0.0,0.9999999999999993
4,1,557,2,3,0.0,0.0,1.0
4,1,557,2,4,0.0,0.0,1.0
4,1,557,2,5,0.0,0.0,1.0000000000000002
4,1,557,2,6,0.0,0.0,0.9999999999999999
4,1,557,2,7,2.7755575615628914e-17,8.673617379884035e-19,1.0000000000000007
4,1,557,2,8,0.0,0.0,0.9999999999999993
4,1,557,3,0,0.0,0.0,0.9999999999999999
4,1,557,3,1,2.7755575615628914e-17,3.469446951953614e-18,0.9999999999999998
4,1,557,3,2,0.0,0.0,0.9999999999999998
4,1,557,3,3,0.0,0.0,1.0000000000000002
4,1,557,3,4,0.0,0.0,0.9999999999999998
4,1,557,3,5,0.0,0.0,0.9999999999999999
4,1,557,3,6,0.0,0.0,1.000000000000001
4,1,557,3,7,2.7755575615628914e-17,1.734723475976807e-18,0.9999999999999998
4,1,557,3,8,0.0,0.0,0.9999999999999996
4,1,557,4,0,0.0,0.0,0.9999999999999999
4,1,557,4,1,2.7755575615628914e-17,1.734723475976807e-18,1.0000000000000004
4,1,557,4,2,0.0,0.0,0.9999999999999997
4,1,557,4,3,0.0,0.0,0.9999999999999996
4,1,557,4,4,0.0,0.0,0.9999999999999993
4,1,557,4,5,0.0,0.0,1.0000000000000002
4,1,557,4,6,0.0,0.0,1.0000000000000007
4,1,557,4,7,2.7755575615628914e-17,2.6020852139652106e-18,0.9999999999999986
4,1,557,4,8,0.0,0.0,0.9999999999999998
4,1,557,5,0,0.0,0.0,0.9999999999999991
4,1,557,5,1,1.3877787807814457e-17,1.734723475976807e-18,1.0
4,1,557,5,2,0.0,0.0,0.9999999999999999
4,1,557,5,3,0.0,0.0,1.0
4,1,557,5,4,0.0,0.0,1.0000000000000004
4,1,557,5,5,0.0,0.0,1.0
4,1,557,5,6,0.0,0.0,0.9999999999999998
4,1,557,5,7,2.7755575615628914e-17,3.469446951953614e-18,0.9999999999999997
4,1,557,5,8,0.0,0.0,0.9999999999999994
4,1,557,6,0,0.0,0.0,1.0000000000000004
4,1,557,6,1,1.3877787807814457e-17,1.734723475976807e-18,1.0
4,1,557,6,2,0.0,0.0,0.9999999999999996
4,1,557,6,3,0.0,0.0,1.0000000000000002
4,1,557,6,4,0.0,0.0,0.9999999999999999
4,1,557,6,5,0.0,0.0,1.0000000000000004
4,1,557,6,6,0.0,0.0,1.0000000000000004
4,1,557,6,7,1.3877787807814457e-17,3.469446951953614e-18,1.0
4,1,557,6,8,0.0,0.0,1.0
4,1,557,7,0,2.7755575615628914e-17,8.673617379884035e-19,0.9999999999999999
4,1,557,7,1,2.7755575615628914e-17,1.734723475976807e-18,0.9999999999999996
4,1,557,7,2,2.7755575615628914e-17,3.469446951953614e-18,1.0000000000000002
4,1,557,7,3,2.7755575615628914e-17,1.734723475976807e-18,0.9999999999999996
4,1,557,7,4,2.7755575615628914e-17,8.673617379884035e-19,1.0000000000000002
4,1,557,7,5,2.7755575615628914e-17,8.673617379884035e-19,1.000000000000001
4,1,557,7,6,2.7755575615628914e-17,8.673617379884035e-19,1.0
4,1,557,7,7,2.7755575615628914e-17,3.469446951953614e-18,1.0000000000000004
4,1,557,7,8,1.3877787807814457e-17,1.734723475976807e-18,0.9999999999999993
4,1,557,8,0,0.0,0.0,1.0000000000000004
4,1,557,8,1,2.7755575615628914e-17,1.734723475976807e-18,1.0000000000000002
4,1,557,8,2,0.0,0.0,0.9999999999999991
4,1,557,8,3,0.0,0.0,0.9999999999999991
4,1,557,8,4,0.0,0.0,1.0000000000000009
4,1,557,8,5,0.0,0.0,1.0000000000000007
4,1,557,8,6,0.0,0.0,1.0
4,1,557,8,7,2.7755575615628914e-17,1.734723475976807e-18,0.9999999999999996
4,1,557,8,8,0.0,0.0,1.0
4,1,1069,0,0,0.0,0.0,1.0000000000000004
4,1,1069,0,1,2.7755575615628914e-17,2.6020852139652106e-18,1.0
4,1,1069,0,2,0.0,0.0,0.9999999999999999
4,1,1069,0,3,0.0,0.0,1.0000000000000002
4,1,1069,0,4,0.0,0.0,1.0
4,1,1069,0,5,0.0,0.0,0.9999999999999993
4,1,1069,0,6,0.0,0.0,1.0
4,1,1069,0,7,1.3877787807814457e-17,5.204170427930421e-18,1.0000000000000002
4,1,1069,0,8,0.0,0.0,1.0000000000000007
4,1,1069,1,0,2.7755575615628914e-17,6.938893903907228e-18,0.9999999999999999
4,1,1069,1,1,4.163336342344337e-17,5.204170427930421e-18,0.9999999999999998
4,1,1069,1,2,1.3877787807814457e-17,1.734723475976807e-18,1.0
4,1,1069,1,3,1.3877787807814457e-17,3.469446951953614e-18,1.0000000000000002
4,1,1069,1,4,2.7755575615628914e-17,1.734723475976807e-18,1.0000000000000002
4,1,1069,1,5,2.7755575615628914e-17,2.168404344971009e-19,0.9999999999999998
4,1,1069,1,6,2.7755575615628914e-17,1.734723475976807e-18,1.0
4,1,1069,1,7,2.7755575615628914e-17,3.469446951953614e-18,0.9999999999999997
4,1,1069,1,8,2.7755575615628914e-17,8.673617379884035e-19,1.0
4,1,1069,2,0,0.0,0.0,1.0
4,1,1069,2,1,2.7755575615628914e-17,1.734723475976807e-18,1.0000000000000002
4,1,1069,2,2,0.0,0.0,1.0000000000000002
4,1,1069,2,3,0.0,0.0,0.9999999999999997
4,1,1069,2,4,0.0,0.0,1.0000000000000007
4,1,1069,2,5,0.0,0.0,1.0
4,1,1069,2,6,0.0,0.0,1.0000000000000004
4,1,1069,2,7,2.7755575615628914e-17,6.938893903907228e-18,0.9999999999999996
4,1,1069,2,8,0.0,0.0,1.0
4,1,1069,3,0,0.0,0.0,1.0000000000000002
4,1,1069,3,1,2.7755575615628914e-17,1.734723475976807e-18,1.0000000000000009
4,1,1069,3,2,0.0,0.0,1.0
4,1,1069,3,3,0.0,0.0,0.9999999999999998
4,1,1069,3,4,0.0,0.0,1.0000000000000004
4,1,1069,3,5,0.0,0.0,0.9999999999999997
4,1,1069,3,6,0.0,0.0,1.0000000000000002
4,1,1069,3,7,2.7755575615628914e-17,6.938893903907228e-18,1.0000000000000004
4,1,1069,3,8,0.0,0.0,1.0000000000000002
4,1,1069,4,0,0.0,0.0,0.9999999999999999
4,1,1069,4,1,2.7755575615628914e-17,1.734723475976807e-18,0.9999999999999998
4,1,1069,4,2,0.0,0.0,0.9999999999999996
4,1,1069,4,3,0.0,0.0,1.0000000000000007
4,1,1069,4,4,0.0,0.0,1.0000000000000002
4,1,1069,4,5,0.0,0.0,1.0000000000000004
4,1,1069,4,6,0.0,0.0,0.9999999999999998
4,1,1069,4,7,2.7755575615628914e-17,1.734723475976807e-18,0.9999999999999998
4,1,1069,4,8,0.0,0.0,1.0000000000000004
4,1,1069,5,0,0.0,0.0,1.0000000000000002
4,1,1069,5,1,2.7755575615628914e-17,3.469446951953614e-18,0.9999999999999996
4,1,1069,5,2,0.0,0.0,1.0
4,1,1069,5,3,0.0,0.0,1.0
4,1,1069,5,4,0.0,0.0,0.9999999999999993
4,1,1069,5,5,0.0,0.0,1.0000000000000002
4,1,1069,5,6,0.0,0.0,1.0
4,1,1069,5,7,2.7755575615628914e-17,3.469446951953614e-18,0.9999999999999992
4,1,1069,5,8,0.0,0.0,1.0000000000000002
4,1,1069,6,0,0.0,0.0,1.0000000000000004
4,1,1069,6,1,2.7755575615628914e-17,1.734723475976807e-18,0.9999999999999998
4,1,1069,6,2,0.0,0.0,1.0000000000000002
4,1,1069,6,3,0.0,0.0,1.0
4,1,1069,6,4,0.0,0.0,1.0000000000000004
4,1,1069,6,5,0.0,0.0,1.0000000000000004
4,1,1069,6,6,0.0,0.0,0.9999999999999993
4,1,1069,6,7,2.7755575615628914e-17,3.469446951953614e-18,0.9999999999999998
4,1,1069,6,8,0.0,0.0,0.9999999999999999
4,1,1069,7,0,2.7755575615628914e-17,1.734723475976807e-18,0.9999999999999993
4,1,1069,7,1,2.7755575615628914e-17,8.673617379884035e-19,0.9999999999999993
4,1,1069,7,2,2.7755575615628914e-17,1.734723475976807e-18,0.9999999999999998
4,1,1069,7,3,2.7755575615628914e-17,1.734723475976807e-18,1.0
4,1,1069,7,4,2.7755575615628914e-17,1.734723475976807e-18,1.0
4,1,1069,7,5,1.3877787807814457e-17,8.673617379884035e-19,1.0000000000000002
4,1,1069,7,6,2.7755575615628914e-17,1.734723475976807e-18,1.0
4,1,1069,7,7,4.163336342344337e-17,6.938893903907228e-18,1.0000000000000002
4,1,1069,7,8,2.7755575615628914e-17,1.734723475976807e-18,1.0000000000000004
4,1,1069,8,0,0.0,0.0,1.0
4,1,1069,8,1,2.7755575615628914e-17,5.204170427930421e-18,0.9999999999999998
4,1,1069,8,2,0.0,0.0,1.000000000000001
4,1,1069,8,3,0.0,0.0,1.0000000000000004
4,1,1069,8,4,0.0,0.0,0.9999999999999998
4,1,1069,8,5,0.0,0.0,0.9999999999999994
4,1,1069,8,6,0.0,0.0,0.9999999999999996
4,1,1069,8,7,2.7755575615628914e-17,6.938893903907228e-18,0.9999999999999997
4,1,1069,8,8,0.0,0.0,1.0000000000000002
4,1,1580,0,0,0.0,0.0,1.0
4,1,1580,0,1,2.7755575615628914e-17,2.6020852139652106e-18,1.0
4,1,1580,0,2,0.0,0.0,0.9999999999999999
4,1,1580,0,3,0.0,0.0,0.9999999999999999
4,1,1580,0,4,0.0,0.0,0.9999999999999998
4,1,1580,0,5,0.0,0.0,0.9999999999999992
4,1,1580,0,6,0.0,0.0,1.0000000000000002
4,1,1580,0,7,1.3877787807814457e-17,3.469446951953614e-18,1.0000000000000002
4,1,1580,0,8,0.0,0.0,1.0000000000000002
4,1,1580,1,0,2.7755575615628914e-17,3.469446951953614e-18,0.9999999999999999
4,1,1580,1,1,2.7755575615628914e-17,3.469446951953614e-18,0.9999999999999999
4,1,1580,1,2,1.3877787807814457e-17,3.469446951953614e-18,0.9999999999999998
4,1,1580,1,3,2.7755575615628914e-17,3.469446951953614e-18,0.9999999999999993
4,1,1580,1,4,2.7755575615628914e-17,3.469446951953614e-18,1.0000000000000002
4,1,1580,1,5,2.7755575615628914e-17,3.469446951953614e-18,1.0
4,1,1580,1,6,2.7755575615628914e-17,5.204170427930421e-18,0.9999999999999994
4,1,1580,1,7,2.7755575615628914e-17,5.204170427930421e-18,0.9999999999999998
4,1,1580,1,8,2.7755575615628914e-17,3.469446951953614e-18,1.0
4,1,1580,2,0,0.0,0.0,1.0000000000000002
4,1,1580,2,1,2.7755575615628914e-17,3.469446951953614e-18,1.0
4,1,1580,2,2,0.0,0.0,1.0000000000000002
4,1,1580,2,3,0.0,0.0,0.9999999999999993
4,1,1580,2,4,0.0,0.0,1.0000000000000002
4,1,1580,2,5,0.0,0.0,1.0
4,1,1580,2,6,0.0,0.0,0.9999999999999996
4,1,1580,2,7,2.7755575615628914e-17,5.204170427930421e-18,1.0000000000000004
4,1,1580,2,8,0.0,0.0,1.0
4,1,1580,3,0,0.0,0.0,0.9999999999999996
4,1,1580,3,1,2.7755575615628914e-17,2.6020852139652106e-18,1.0000000000000004
4,1,1580,3,2,0.0,0.0,1.0000000000000004
4,1,1580,3,3,0.0,0.0,0.9999999999999999
4,1,1580,3,4,0.0,0.0,1.0000000000000002
4,1,1580,3,5,0.0,0.0,1.0
4,1,1580,3,6,0.0,0.0,1.0000000000000009
4,1,1580,3,7,2.7755575615628914e-17,1.734723475976807e-18,0.9999999999999999
4,1,1580,3,8,0.0,0.0,0.9999999999999998
4,1,1580,4,0,0.0,0.0,1.0000000000000004
4,1,1580,4,1,6.938893903907228e-18,2.6020852139652106e-18,0.9999999999999997
4,1,1580,4,2,0.0,0.0,1.0000000000000004
4,1,1580,4,3,0.0,0.0,1.0000000000000004
4,1,1580,4,4,0.0,0.0,1.0000000000000002
4,1,1580,4,5,0.0,0.0,0.9999999999999998
4,1,1580,4,6,0.0,0.0,0.9999999999999998
4,1,1580,4,7,2.7755575615628914e-17,2.6020852139652106e-18,1.0000000000000004
4,1,1580,4,8,0.0,0.0,1.0
4,1,1580,5,0,0.0,0.0,0.9999999999999996
4,1,1580,5,1,2.7755575615628914e-17,1.734723475976807e-18,1.0000000000000004
4,1,1580,5,2,0.0,0.0,1.0
4,1,1580,5,3,0.0,0.0,0.9999999999999998
4,1,1580,5,4,0.0,0.0,1.0000000000000002
4,1,1580,5,5,0.0,0.0,0.9999999999999998
4,1,1580,5,6,0.0,0.0,1.0000000000000004
4,1,1580,5,7,2.7755575615628914e-17,3.469446951953614e-18,0.9999999999999996
4,1,1580,5,8,0.0,0.0,0.9999999999999997
4,1,1580,6,0,0.0,0.0,1.0000000000000004
4,1,1580,6,1,1.3877787807814457e-17,1.734723475976807e-18,1.0
4,1,1580,6,2,0.0,0.0,1.0
4,1,1580,6,3,0.0,0.0,1.0000000000000004
4,1,1580,6,4,0.0,0.0,0.9999999999999998
4,1,1580,6,5,0.0,0.0,1.0000000000000002
4,1,1580,6,6,0.0,0.0,1.0000000000000004
4,1,1580,6,7,1.3877787807814457e-17,3.469446951953614e-18,0.9999999999999998
4,1,1580,6,8,0.0,0.0,0.9999999999999999
4,1,1580,7,0,2.7755575615628914e-17,1.734723475976807e-18,1.0000000000000002
4,1,1580,7,1,2.7755575615628914e-17,2.6020852139652106e-18,0.9999999999999996
4,1,1580,7,2,2.7755575615628914e-17,3.469446951953614e-18,1.0000000000000004
4,1,1580,7,3,2.7755575615628914e-17,1.734723475976807e-18,0.9999999999999993
4,1,1580,7,4,2.7755575615628914e-17,1.734723475976807e-18,0.9999999999999998
4,1,1580,7,5,2.7755575615628914e-17,1.734723475976807e-18,0.9999999999999991
4,1,1580,7,6,2.7755575615628914e-17,1.734723475976807e-18,0.9999999999999998
4,1,1580,7,7,2.7755575615628914e-17,3.469446951953614e-18,1.0000000000000002
4,1,1580,7,8,2.7755575615628914e-17,1.734723475976807e-18,0.9999999999999999
4,1,1580,8,0,0.0,0.0,0.9999999999999998
4,1,1580,8,1,2.7755575615628914e-17,3.469446951953614e-18,0.9999999999999996
4,1,1580,8,2,0.0,0.0,0.9999999999999998
4,1,1580,8,3,0.0,0.0,1.0000000000000002
4,1,1580,8,4,0.0,0.0,1.0000000000000002
4,1,1580,8,5,0.0,0.0,0.9999999999999997
4,1,1580,8,6,0.0,0.0,1.0
4,1,1580,8,7,2.7755575615628914e-17,1.734723475976807e-18,1.0000000000000004
4,1,1580,8,8,0.0,0.0,1.0
4,1,2092,0,0,0.0,0.0,0.9999999999999998
4,1,2092,0,1,2.7755575615628914e-17,1.734723475976807e-18,0.9999999999999996
4,1,2092,0,2,0.0,0.0,0.9999999999999996
4,1,2092,0,3,0.0,0.0,0.9999999999999997
4,1,2092,0,4,0.0,0.0,1.0000000000000002
4,1,2092,0,5,0.0,0.0,0.9999999999999999
4,1,2092,0,6,0.0,0.0,1.0000000000000004
4,1,2092,0,7,2.7755575615628914e-17,3.469446951953614e-18,1.0000000000000007
4,1,2092,0,8,0.0,0.0,1.0
4,1,2092,1,0,2.7755575615628914e-17,1.734723475976807e-18,0.9999999999999996
4,1,2092,1,1,2.7755575615628914e-17,1.734723475976807e-18,1.0000000000000002
4,1,2092,1,2,2.7755575615628914e-17,8.673617379884035e-19,0.9999999999999998
4,1,2092,1,3,1.3877787807814457e-17,3.469446951953614e-18,0.9999999999999997
4,1,2092,1,4,1.3877787807814457e-17,3.469446951953614e-18,1.0000000000000004
4,1,2092,1,5,6.938893903907228e-18,1.734723475976807e-18,0.9999999999999994
4,1,2092,1,6,1.3877787807814457e-17,1.734723475976807e-18,1.0000000000000002
4,1,2092,1,7,2.7755575615628914e-17,3.469446951953614e-18,0.9999999999999992
4,1,2092,1,8,2.7755575615628914e-17,1.734723475976807e-18,0.9999999999999996
4,1,2092,2,0,0.0,0.0,1.0
4,1,2092,2,1,1.3877787807814457e-17,1.734723475976807e-18,1.0000000000000002
4,1,2092,2,2,0.0,0.0,1.0
4,1,2092,2,3,0.0,0.0,0.9999999999999997
4,1,2092,2,4,0.0,0.0,0.9999999999999999
4,1,2092,2,5,0.0,0.0,0.9999999999999997
4,1,2092,2,6,0.0,0.0,0.9999999999999996
4,1,2092,2,7,1.3877787807814457e-17,5.204170427930421e-18,1.0000000000000002
4,1,2092,2,8,0.0,0.0,1.0000000000000007
4,1,2092,3,0,0.0,0.0,1.0000000000000007
4,1,2092,3,1,2.7755575615628914e-17,2.6020852139652106e-18,0.9999999999999993
4,1,2092,3,2,0.0,0.0,1.0000000000000002
4,1,2092,3,3,0.0,0.0,0.9999999999999998
4,1,2092,3,4,0.0,0.0,1.0
4,1,2092,3,5,0.0,0.0,0.9999999999999996
4,1,2092,3,6,0.0,0.0,1.0000000000000004
4,1,2092,3,7,2.7755575615628914e-17,1.734723475976807e-18,1.0000000000000009
4,1,2092,3,8,0.0,0.0,1.0000000000000004
4,1,2092,4,0,0.0,0.0,0.9999999999999999
4,1,2092,4,1,2.7755575615628914e-17,2.6020852139652106e-18,1.0000000000000007
4,1,2092,4,2,0.0,0.0,1.0000000000000002
4,1,2092,4,3,0.0,0.0,0.9999999999999998
4,1,2092,4,4,0.0,0.0,0.9999999999999999
4,1,2092,4,5,0.0,0.0,1.0000000000000004
4,1,2092,4,6,0.0,0.0,1.0
4,1,2092,4,7,1.3877787807814457e-17,3.469446951953614e-18,0.9999999999999993
4,1,2092,4,8,0.0,0.0,1.0
4,1,2092,5,0,0.0,0.0,0.9999999999999998
4,1,2092,5,1,2.7755575615628914e-17,3.469446951953614e-18,1.0
4,1,2092,5,2,0.0,0.0,0.9999999999999992
4,1,2092,5,3,0.0,0.0,1.0
4,1,2092,5,4,0.0,0.0,0.9999999999999996
4,1,2092,5,5,0.0,0.0,1.0
4,1,2092,5,6,0.0,0.0,0.999999999999999
4,1,2092,5,7,2.7755575615628914e-17,1.734723475976807e-18,1.0000000000000002
4,1,2092,5,8,0.0,0.0,1.0000000000000004
4,1,2092,6,0,0.0,0.0,0.9999999999999998
4,1,2092,6,1,2.7755575615628914e-17,2.6020852139652106e-18,0.9999999999999996
4,1,2092,6,2,0.0,0.0,1.0
4,1,2092,6,3,0.0,0.0,1.0000000000000002
4,1,2092,6,4,0.0,0.0,0.9999999999999996
4,1,2092,6,5,0.0,0.0,1.0000000000000004
4,1,2092,6,6,0.0,0.0,0.9999999999999991
4,1,2092,6,7,2.7755575615628914e-17,1.734723475976807e-18,0.9999999999999999
4,1,2092,6,8,0.0,0.0,0.9999999999999994
4,1,2092,7,0,2.7755575615628914e-17,1.734723475976807e-18,1.0
4,1,2092,7,1,2.7755575615628914e-17,5.204170427930421e-18,0.9999999999999996
4,1,2092,7,2,2.7755575615628914e-17,5.204170427930421e-18,0.9999999999999997
4,1,2092,7,3,2.7755575615628914e-17,1.734723475976807e-18,1.0
4,1,2092,7,4,2.7755575615628914e-17,2.6020852139652106e-18,1.0
4,1,2092,7,5,2.7755575615628914e-17,1.734723475976807e-18,0.9999999999999996
4,1,2092,7,6,2.7755575615628914e-17,3.469446951953614e-18,1.0000000000000004
4,1,2092,7,7,4.163336342344337e-17,1.734723475976807e-18,0.9999999999999998
4,1,2092,7,8,2.7755575615628914e-17,1.734723475976807e-18,0.9999999999999998
4,1,2092,8,0,0.0,0.0,0.9999999999999999
4,1,2092,8,1,2.7755575615628914e-17,1.734723475976807e-18,1.0000000000000004
4,1,2092,8,2,0.0,0.0,1.0
4,1,2092,8,3,0.0,0.0,1.0000000000000002
4,1,2092,8,4,0.0,0.0,1.0000000000000002
4,1,2092,8,5,0.0,0.0,1.0000000000000004
4,1,2092,8,6,0.0,0.0,1.0000000000000009
4,1,2092,8,7,1.3877787807814457e-17,3.469446951953614e-18,0.9999999999999999
4,1,2092,8,8,0.0,0.0,0.9999999999999996
4,513,45,0,0,0.0,0.0,1.0000000000000002
4,513,45,0,1,2.7755575615628914e-17,1.734723475976807e-18,1.0000000000000002
4,513,45,0,2,0.0,0.0,1.0
4,513,45,0,3,0.0,0.0,0.9999999999999999
4,513,45,0,4,0.0,0.0,0.9999999999999999
4,513,45,0,5,0.0,0.0,1.0
4,513,45,0,6,0.0,0.0,0.9999999999999998
4,513,45,0,7,2.7755575615628914e-17,8.673617379884035e-19,1.0000000000000004
4,513,45,0,8,0.0,0.0,0.9999999999999993
4,513,45,1,0,1.3877787807814457e-17,1.734723475976807e-18,1.0000000000000002
4,513,45,1,1,5.551115123125783e-17,2.6020852139652106e-18,0.9999999999999998
4,513,45,1,2,1.3877787807814457e-17,4.336808689942018e-19,0.9999999999999999
4,513,45,1,3,2.7755575615628914e-17,3.469446951953614e-18,1.0000000000000002
4,513,45,1,4,2.7755575615628914e-17,3.469446951953614e-18,0.9999999999999999
4,513,45,1,5,2.7755575615628914e-17,1.734723475976807e-18,0.9999999999999994
4,513,45,1,6,2.7755575615628914e-17,8.673617379884035e-19,0.9999999999999998
4,513,45,1,7,2.7755575615628914e-17,3.469446951953614e-18,1.0000000000000004
4,513,45,1,8,2.7755575615628914e-17,3.469446951953614e-18,1.0000000000000002
4,513,45,2,0,0.0,0.0,0.9999999999999998
4,513,45,2,1,2.7755575615628914e-17,8.673617379884035e-19,1.0000000000000002
4,513,45,2,2,0.0,0.0,0.9999999999999998
4,513,45,2,3,0.0,0.0,0.9999999999999997
4,513,45,2,4,0.0,0.0,1.0
4,513,45,2,5,0.0,0.0,1.0
4,513,45,2,6,0.0,0.0,1.0000000000000004
4,513,45,2,7,1.3877787807814457e-17,1.734723475976807e-18,1.0
4,513,45,2,8,0.0,0.0,0.9999999999999996
4,513,45,3,0,0.0,0.0,0.9999999999999997
